2026-08-26T11:42:10.520+08:00 INFO  o.h.validator.internal.util.Version : HV000001: Hibernate Validator 8.0.1.Final
	at org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor$AutowiredFieldElement.resolveFieldValue(AutowiredAnnotationBeanPostProcessor.java:785)
	... 23 common frames omitted
Caused by: org.springframework.beans.BeanInstantiationException: Failed to instantiate [com.reservation.service.AppointmentService]: Constructor threw exception
	at org.springframework.beans.BeanUtils.instantiateClass(BeanUtils.java:221)
	at org.springframework.beans.factory.support.SimpleInstantiationStrategy.instantiate(SimpleInstantiationStrategy.java:94)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.instantiateBean(AbstractAutowireCapableBeanFactory.java:1331)
	... 34 common frames omitted
Caused by: java.lang.Error: Unresolved compilation problems: 
	The import jakarta.annotation cannot be resolved
	Resource cannot be resolved to a type

	at com.reservation.service.AppointmentService.<init>(AppointmentService.java:19)
	at java.base/jdk.internal.reflect.DirectConstructorHandleAccessor.newInstance(DirectConstructorHandleAccessor.java:62)
	at java.base/java.lang.reflect.Constructor.newInstanceWithCaller(Constructor.java:502)
	at java.base/java.lang.reflect.Constructor.newInstance(Constructor.java:486)
	at org.springframework.beans.BeanUtils.instantiateClass(BeanUtils.java:195)
	... 36 common frames omitted
2026-08-26T21:41:56.575+08:00 INFO  c.r.SpringBootMergeApplication : Starting SpringBootMergeApplication using Java 21.0.8 with PID 24452 (H:\2026\lesson-appointment\api\target\classes started by Administrator in H:\2026\lesson-appointment\api)
2026-08-26T21:41:56.579+08:00 INFO  c.r.SpringBootMergeApplication : No active profile set, falling back to 1 default profile: "default"
2026-08-26T21:41:57.547+08:00 INFO  o.s.b.w.e.tomcat.TomcatWebServer : Tomcat initialized with port 8081 (http)
2026-08-26T21:41:57.565+08:00 INFO  o.a.coyote.http11.Http11NioProtocol : Initializing ProtocolHandler ["http-nio-8081"]
2026-08-26T21:41:57.573+08:00 INFO  o.a.catalina.core.StandardService : Starting service [Tomcat]
2026-08-26T21:41:57.573+08:00 INFO  o.a.catalina.core.StandardEngine : Starting Servlet engine: [Apache Tomcat/10.1.31]
2026-08-26T21:41:57.692+08:00 INFO  o.a.c.c.C.[Tomcat-5].[localhost].[/] : Initializing Spring embedded WebApplicationContext
2026-08-26T21:41:57.705+08:00 INFO  o.s.b.w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 1120 ms
2026-08-26T21:41:57.896+08:00 WARN  c.b.m.core.injector.methods.Insert : [com.reservation.mapper.AuditLogMapper.insert] Has been loaded by XML or SqlProvider or Mybatis's Annotation, so ignoring this injection for [class com.baomidou.mybatisplus.core.injector.methods.Insert]
2026-08-26T21:41:57.967+08:00 WARN  c.b.m.c.injector.methods.SelectList : [com.reservation.mapper.BookingMapper.selectList] Has been loaded by XML or SqlProvider or Mybatis's Annotation, so ignoring this injection for [class com.baomidou.mybatisplus.core.injector.methods.SelectList]
2026-08-26T21:41:57.970+08:00 WARN  c.b.m.c.injector.methods.SelectById : [com.reservation.mapper.BookingMapper.selectById] Has been loaded by XML or SqlProvider or Mybatis's Annotation, so ignoring this injection for [class com.baomidou.mybatisplus.core.injector.methods.SelectById]
2026-08-26T21:41:58.061+08:00 WARN  c.b.m.core.injector.methods.Update : [com.reservation.mapper.CourseScheduleMapper.update] Has been loaded by XML or SqlProvider or Mybatis's Annotation, so ignoring this injection for [class com.baomidou.mybatisplus.core.injector.methods.Update]
2026-08-26T21:41:58.835+08:00 WARN  o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext : Exception encountered during context initialization - cancelling refresh attempt: org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'appointmentController': Unsatisfied dependency expressed through field 'appointmentService': Error creating bean with name 'appointmentService' defined in file [H:\2026\lesson-appointment\api\target\classes\com\reservation\service\AppointmentService.class]: Failed to instantiate [com.reservation.service.AppointmentService]: Constructor threw exception
2026-08-26T21:41:58.938+08:00 INFO  o.a.catalina.core.StandardService : Stopping service [Tomcat]
2026-08-26T21:41:59.014+08:00 INFO  o.s.b.a.l.ConditionEvaluationReportLogger : 

Error starting ApplicationContext. To display the condition evaluation report re-run your application with 'debug' enabled.
2026-08-26T21:41:59.110+08:00 ERROR o.s.boot.SpringApplication : Application run failed
org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'appointmentController': Unsatisfied dependency expressed through field 'appointmentService': Error creating bean with name 'appointmentService' defined in file [H:\2026\lesson-appointment\api\target\classes\com\reservation\service\AppointmentService.class]: Failed to instantiate [com.reservation.service.AppointmentService]: Constructor threw exception
	at org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor$AutowiredFieldElement.resolveFieldValue(AutowiredAnnotationBeanPostProcessor.java:788)
	at org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor$AutowiredFieldElement.inject(AutowiredAnnotationBeanPostProcessor.java:768)
	at org.springframework.beans.factory.annotation.InjectionMetadata.inject(InjectionMetadata.java:145)
	at org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor.postProcessProperties(AutowiredAnnotationBeanPostProcessor.java:509)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.populateBean(AbstractAutowireCapableBeanFactory.java:1439)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:599)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:522)
	at org.springframework.beans.factory.support.AbstractBeanFactory.lambda$doGetBean$0(AbstractBeanFactory.java:337)
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:234)
	at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:335)
	at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:200)
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.preInstantiateSingletons(DefaultListableBeanFactory.java:975)
	at org.springframework.context.support.AbstractApplicationContext.finishBeanFactoryInitialization(AbstractApplicationContext.java:971)
	at org.springframework.context.support.AbstractApplicationContext.refresh(AbstractApplicationContext.java:625)
	at org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext.refresh(ServletWebServerApplicationContext.java:146)
	at org.springframework.boot.SpringApplication.refresh(SpringApplication.java:754)
	at org.springframework.boot.SpringApplication.refreshContext(SpringApplication.java:456)
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:335)
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1363)
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1352)
	at com.reservation.SpringBootMergeApplication.main(SpringBootMergeApplication.java:21)
	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
	at org.springframework.boot.devtools.restart.RestartLauncher.run(RestartLauncher.java:50)
Caused by: org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'appointmentService' defined in file [H:\2026\lesson-appointment\api\target\classes\com\reservation\service\AppointmentService.class]: Failed to instantiate [com.reservation.service.AppointmentService]: Constructor threw exception
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.instantiateBean(AbstractAutowireCapableBeanFactory.java:1337)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBeanInstance(AbstractAutowireCapableBeanFactory.java:1222)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:562)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:522)
	at org.springframework.beans.factory.support.AbstractBeanFactory.lambda$doGetBean$0(AbstractBeanFactory.java:337)
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:234)
	at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:335)
	at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:200)
	at org.springframework.beans.factory.config.DependencyDescriptor.resolveCandidate(DependencyDescriptor.java:254)
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.doResolveDependency(DefaultListableBeanFactory.java:1443)
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.resolveDependency(DefaultListableBeanFactory.java:1353)
	at org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor$AutowiredFieldElement.resolveFieldValue(AutowiredAnnotationBeanPostProcessor.java:785)
	... 23 common frames omitted
Caused by: org.springframework.beans.BeanInstantiationException: Failed to instantiate [com.reservation.service.AppointmentService]: Constructor threw exception
	at org.springframework.beans.BeanUtils.instantiateClass(BeanUtils.java:221)
	at org.springframework.beans.factory.support.SimpleInstantiationStrategy.instantiate(SimpleInstantiationStrategy.java:94)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.instantiateBean(AbstractAutowireCapableBeanFactory.java:1331)
	... 34 common frames omitted
Caused by: java.lang.Error: Unresolved compilation problems: 
	The import jakarta.annotation cannot be resolved
	Resource cannot be resolved to a type

	at com.reservation.service.AppointmentService.<init>(AppointmentService.java:19)
	at java.base/jdk.internal.reflect.DirectConstructorHandleAccessor.newInstance(DirectConstructorHandleAccessor.java:62)
	at java.base/java.lang.reflect.Constructor.newInstanceWithCaller(Constructor.java:502)
	at java.base/java.lang.reflect.Constructor.newInstance(Constructor.java:486)
	at org.springframework.beans.BeanUtils.instantiateClass(BeanUtils.java:195)
	... 36 common frames omitted
2026-08-26T21:42:01.794+08:00 INFO  c.r.SpringBootMergeApplication : Starting SpringBootMergeApplication using Java 21.0.8 with PID 24452 (H:\2026\lesson-appointment\api\target\classes started by Administrator in H:\2026\lesson-appointment\api)
2026-08-26T21:42:01.799+08:00 INFO  c.r.SpringBootMergeApplication : No active profile set, falling back to 1 default profile: "default"
2026-08-26T21:42:03.263+08:00 INFO  o.s.b.w.e.tomcat.TomcatWebServer : Tomcat initialized with port 8081 (http)
2026-08-26T21:42:03.292+08:00 INFO  o.a.coyote.http11.Http11NioProtocol : Initializing ProtocolHandler ["http-nio-8081"]
2026-08-26T21:42:03.297+08:00 INFO  o.a.catalina.core.StandardService : Starting service [Tomcat]
2026-08-26T21:42:03.353+08:00 INFO  o.a.catalina.core.StandardEngine : Starting Servlet engine: [Apache Tomcat/10.1.31]
2026-08-26T21:42:03.425+08:00 INFO  o.a.c.c.C.[Tomcat-6].[localhost].[/] : Initializing Spring embedded WebApplicationContext
2026-08-26T21:42:03.429+08:00 INFO  o.s.b.w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 1618 ms
2026-08-26T21:42:03.863+08:00 WARN  c.b.m.core.injector.methods.Insert : [com.reservation.mapper.AuditLogMapper.insert] Has been loaded by XML or SqlProvider or Mybatis's Annotation, so ignoring this injection for [class com.baomidou.mybatisplus.core.injector.methods.Insert]
2026-08-26T21:42:03.891+08:00 WARN  c.b.m.c.injector.methods.SelectList : [com.reservation.mapper.BookingMapper.selectList] Has been loaded by XML or SqlProvider or Mybatis's Annotation, so ignoring this injection for [class com.baomidou.mybatisplus.core.injector.methods.SelectList]
2026-08-26T21:42:03.893+08:00 WARN  c.b.m.c.injector.methods.SelectById : [com.reservation.mapper.BookingMapper.selectById] Has been loaded by XML or SqlProvider or Mybatis's Annotation, so ignoring this injection for [class com.baomidou.mybatisplus.core.injector.methods.SelectById]
2026-08-26T21:42:03.945+08:00 WARN  c.b.m.core.injector.methods.Update : [com.reservation.mapper.CourseScheduleMapper.update] Has been loaded by XML or SqlProvider or Mybatis's Annotation, so ignoring this injection for [class com.baomidou.mybatisplus.core.injector.methods.Update]
2026-08-26T21:42:04.195+08:00 WARN  o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext : Exception encountered during context initialization - cancelling refresh attempt: org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'appointmentController': Unsatisfied dependency expressed through field 'appointmentService': Error creating bean with name 'appointmentService' defined in file [H:\2026\lesson-appointment\api\target\classes\com\reservation\service\AppointmentService.class]: Failed to instantiate [com.reservation.service.AppointmentService]: Constructor threw exception
